Time,Fix,Sats,Flags,Baro Pressure,Baro altitude,GPS altitude,Speed (MPH),Heading,Horiz accuracy,Vertical accuracy,pDOP,Latitude,Longitude,Int Temp F,battery v
13:16:12,3,10,3,836.6,5202,5249,0,291,8,12,1.82,39.607811,-104.041261,58.7,8.1
13:16:13,3,10,3,836.6,5205,5247,1,291,8,12,1.82,39.607811,-104.041267,58.7,8.1
13:16:14,3,9,3,836.6,5203,5245,0,291,9,12,1.94,39.607808,-104.041261,58.7,8.1
13:16:15,3,9,3,836.6,5203,5244,1,291,9,12,1.91,39.607808,-104.041267,58.7,8.1
13:16:16,3,10,3,836.5,5206,5243,0,291,9,12,1.82,39.607808,-104.041267,58.7,8.0
13:16:17,3,10,3,836.6,5203,5241,0,291,8,11,1.82,39.607805,-104.041274,58.7,8.0
13:16:18,3,10,3,836.6,5202,5232,0,291,9,12,1.82,39.607792,-104.041286,58.7,7.9
13:16:19,3,10,3,836.6,5204,5230,0,291,9,12,1.82,39.607789,-104.041286,58.8,7.9
13:16:20,3,10,3,836.6,5204,5228,0,291,9,12,1.82,39.607786,-104.041293,58.8,8.1
13:16:21,3,10,3,836.6,5202,5226,0,291,9,12,1.82,39.607782,-104.041293,58.8,8.1
13:16:22,3,10,3,836.7,5202,5226,0,291,8,12,1.82,39.607779,-104.041299,58.8,8.1
13:16:23,3,10,3,836.6,5204,5224,0,291,8,12,1.82,39.607782,-104.041299,58.8,8.1
13:16:24,3,10,3,836.6,5204,5221,1,324,7,10,1.82,39.607782,-104.041306,58.8,8.1
13:16:25,3,9,3,836.6,5204,5226,1,353,6,9,1.94,39.607773,-104.041306,58.8,8.1
13:16:26,3,9,3,836.6,5204,5226,0,353,6,8,1.84,39.607773,-104.041306,58.8,8.1
13:16:27,3,9,3,836.6,5203,5228,1,87,6,8,1.84,39.607770,-104.041299,58.8,8.1
13:16:28,3,10,3,836.6,5204,5231,3,139,7,10,1.82,39.607763,-104.041293,58.8,8.1
13:16:29,3,10,3,836.6,5205,5238,1,139,10,14,1.82,39.607770,-104.041293,58.8,8.1
13:16:30,3,8,3,836.7,5202,5243,0,139,11,15,1.95,39.607779,-104.041299,58.8,8.1
13:16:31,3,8,3,836.6,5204,5247,0,139,13,17,1.95,39.607798,-104.041293,58.8,8.1
13:16:32,3,7,3,836.6,5204,5252,1,139,14,20,2.02,39.607821,-104.041299,58.8,8.1
13:16:33,3,8,3,836.5,5206,5250,0,139,14,19,1.95,39.607824,-104.041299,58.8,8.1
13:16:34,3,10,3,836.5,5207,5249,0,139,12,16,1.82,39.607824,-104.041293,58.8,7.9
13:16:35,3,8,3,836.6,5205,5246,0,139,11,14,2.06,39.607824,-104.041293,58.9,7.9
13:16:36,3,9,3,836.6,5205,5245,0,139,11,14,1.84,39.607827,-104.041293,58.9,7.9
13:16:37,3,10,3,836.6,5203,5246,0,139,11,13,1.82,39.607834,-104.041299,58.9,7.9
13:16:38,3,8,3,836.6,5205,5246,0,139,10,12,1.94,39.607837,-104.041299,58.9,8.1
13:16:39,3,8,3,836.6,5204,5246,0,139,10,12,1.94,39.607840,-104.041299,58.9,8.1
13:16:40,3,8,3,836.6,5203,5247,0,139,9,12,1.94,39.607843,-104.041299,58.9,8.1
13:16:41,3,8,3,836.6,5203,5247,0,139,9,11,1.94,39.607846,-104.041299,58.9,8.1
13:16:42,3,9,3,836.6,5203,5249,0,139,9,11,1.9,39.607850,-104.041299,58.9,8.1
13:16:43,3,9,3,836.6,5204,5252,0,139,10,12,1.9,39.607866,-104.041306,58.9,8.1
13:16:44,3,9,3,836.6,5203,5254,0,139,10,12,1.9,39.607869,-104.041306,58.9,8.1
13:16:45,3,9,3,836.6,5204,5255,0,139,10,12,1.9,39.607872,-104.041306,58.9,8.1
13:16:46,3,8,3,836.5,5208,5255,0,139,9,12,1.95,39.607875,-104.041306,58.9,8.0
13:16:47,3,8,3,836.6,5204,5257,0,139,9,12,1.95,39.607875,-104.041306,59.0,8.0
13:16:48,3,9,3,836.6,5204,5257,0,142,9,11,1.9,39.607872,-104.041306,59.0,7.9
13:16:49,3,9,3,836.5,5207,5255,0,142,9,11,1.9,39.607872,-104.041306,59.0,7.9
13:16:50,3,9,3,836.4,5210,5252,12,297,9,11,1.9,39.607878,-104.041338,59.0,7.8
13:16:51,3,9,3,836.4,5210,5255,17,303,9,12,1.9,39.607904,-104.041414,59.0,7.8
13:16:52,3,8,3,836,5223,5258,7,311,9,12,1.94,39.607939,-104.041459,59.1,8.1
13:16:53,3,9,3,835.6,5236,5266,20,6,9,13,1.9,39.607990,-104.041453,59.1,8.1
13:16:54,3,8,3,834.8,5260,5285,8,342,9,12,2.01,39.608045,-104.041459,59.1,8.1
13:16:55,3,8,3,834.4,5275,5302,7,294,8,12,1.94,39.608038,-104.041466,59.1,8.1
13:16:56,3,8,3,833.8,5292,5320,7,180,8,11,2.01,39.608010,-104.041459,59.1,8.1
13:16:57,3,8,3,833.2,5313,5338,4,159,7,10,1.94,39.608006,-104.041440,59.1,8.1
13:16:58,3,9,3,832.5,5334,5357,9,22,7,9,1.9,39.608035,-104.041434,59.1,8.1
13:16:59,3,9,3,831.7,5359,5375,12,54,7,9,1.9,39.608058,-104.041395,59.1,8.1
13:17:00,3,8,3,831.4,5371,5393,17,61,6,9,1.94,39.608090,-104.041318,59.1,8.1
13:17:01,3,9,3,830.7,5392,5410,15,40,6,9,1.9,39.608128,-104.041242,59.1,8.1
13:17:02,3,9,3,830.1,5412,5429,15,20,6,8,1.9,39.608182,-104.041197,59.1,8.0
13:17:03,3,9,3,829.4,5433,5450,14,35,6,8,1.9,39.608240,-104.041158,59.1,8.0
13:17:04,3,9,3,828.8,5453,5470,16,59,6,8,1.9,39.608285,-104.041094,59.2,7.9
13:17:05,3,8,3,828.3,5468,5491,17,62,6,8,2,39.608317,-104.041005,59.2,7.9
13:17:06,3,9,3,827.8,5487,5508,18,55,5,8,1.9,39.608358,-104.040915,59.2,8.1
13:17:07,3,9,3,827.4,5499,5525,20,62,5,8,1.9,39.608400,-104.040819,59.2,8.1
13:17:08,3,9,3,826.7,5522,5542,20,66,5,8,1.9,39.608438,-104.040710,59.2,8.1
13:17:09,3,9,3,826.1,5540,5563,19,58,5,8,1.9,39.608480,-104.040608,59.2,8.1
13:17:10,3,9,3,825.5,5561,5586,16,45,5,8,1.9,39.608525,-104.040531,59.2,8.1
13:17:11,3,9,3,824.6,5588,5607,15,45,5,8,1.9,39.608576,-104.040467,59.2,8.1
13:17:12,3,9,3,823.9,5610,5630,16,58,5,8,1.9,39.608618,-104.040397,59.3,8.1
13:17:13,3,9,3,823.3,5631,5654,21,65,5,8,1.9,39.608656,-104.040294,59.3,8.1
13:17:14,3,9,3,822.8,5647,5674,24,61,5,8,1.9,39.608701,-104.040173,59.3,8.1
13:17:15,3,9,3,822.2,5665,5691,26,55,5,8,1.9,39.608762,-104.040045,59.3,8.1
13:17:16,3,9,3,821.7,5682,5706,31,63,5,7,1.9,39.608822,-104.039898,59.3,8.0
13:17:17,3,9,3,821.5,5689,5722,33,71,5,7,1.9,39.608877,-104.039718,59.3,8.0
13:17:18,3,9,3,820.9,5708,5739,25,74,5,7,1.9,39.608915,-104.039558,59.3,7.9
13:17:19,3,9,3,820.2,5730,5758,18,72,5,7,1.9,39.608941,-104.039430,59.4,7.9
13:17:20,3,9,3,819.6,5749,5779,17,73,5,7,1.9,39.608963,-104.039328,59.4,8.1
13:17:21,3,9,3,818.9,5772,5801,21,70,4,7,1.9,39.608992,-104.039219,59.4,8.1
13:17:22,3,9,3,818.3,5794,5824,28,70,4,7,1.9,39.609027,-104.039085,59.4,8.1
13:17:23,3,9,3,817.7,5812,5845,34,72,4,7,1.9,39.609072,-104.038906,59.4,8.1
13:17:24,3,9,3,817.3,5824,5864,37,76,4,7,1.9,39.609114,-104.038701,59.4,8.1
13:17:25,3,9,3,816.7,5844,5884,33,78,4,7,1.9,39.609149,-104.038490,59.4,8.1
13:17:26,3,9,3,816,5868,5903,28,81,4,7,1.9,39.609174,-104.038310,59.4,8.1
13:17:27,3,8,3,815.4,5885,5921,24,86,4,7,2.62,39.609187,-104.038157,59.4,8.1
13:17:28,3,9,3,815,5899,5937,24,88,4,7,1.9,39.609194,-104.038016,59.4,8.1
13:17:29,3,9,3,814.5,5915,5955,26,87,4,7,1.9,39.609194,-104.037869,59.5,8.1
13:17:30,3,9,3,814,5931,5972,29,87,4,7,1.9,39.609200,-104.037709,59.5,8.1
13:17:31,3,9,3,813.4,5951,5989,30,89,4,6,1.9,39.609203,-104.037530,59.5,8.1
13:17:32,3,9,3,812.9,5967,6008,28,91,4,6,1.9,39.609200,-104.037357,59.5,8.1
13:17:33,3,9,3,812.3,5988,6025,24,92,4,6,1.9,39.609197,-104.037203,59.5,8.1
13:17:34,3,8,3,811.8,6004,6042,22,93,4,7,2.62,39.609190,-104.037062,59.5,7.9
13:17:35,3,8,3,811.4,6016,6060,23,97,4,6,2,39.609181,-104.036934,59.5,7.9
13:17:36,3,9,3,810.8,6036,6077,24,99,4,6,1.9,39.609162,-104.036794,59.6,7.9
13:17:37,3,9,3,810.3,6053,6096,23,100,4,6,1.9,39.609142,-104.036653,59.6,7.9
13:17:38,3,9,3,809.8,6071,6115,21,95,4,6,1.9,39.609126,-104.036525,59.6,8.1
13:17:39,3,8,3,809.2,6088,6135,20,93,4,6,2,39.609120,-104.036403,59.6,8.1
13:17:40,3,9,3,808.7,6106,6154,21,95,4,6,1.9,39.609110,-104.036282,59.6,8.1
13:17:41,3,9,3,808.2,6122,6172,20,103,4,6,1.9,39.609094,-104.036160,59.6,8.1
13:17:42,3,9,3,807.7,6139,6189,17,111,4,6,1.9,39.609069,-104.036051,59.6,8.1
13:17:43,3,8,3,807.2,6154,6205,16,112,4,6,2,39.609040,-104.035955,59.6,8.1
13:17:44,3,8,3,806.8,6168,6223,17,107,4,6,2,39.609011,-104.035866,59.6,8.1
13:17:45,3,9,3,806.2,6187,6241,20,104,4,6,1.9,39.608989,-104.035757,59.6,8.1
13:17:46,3,8,3,805.7,6205,6259,21,104,4,6,2,39.608963,-104.035642,59.6,8.0
13:17:47,3,9,3,805.2,6221,6277,22,106,4,6,1.9,39.608934,-104.035514,59.6,8.0
13:17:48,3,9,3,804.7,6237,6295,23,109,4,6,1.9,39.608899,-104.035392,59.7,7.9
13:17:49,3,9,3,804.1,6257,6312,23,108,4,6,1.9,39.608864,-104.035258,59.7,7.9
13:17:50,3,9,3,803.7,6271,6329,24,104,4,6,1.9,39.608832,-104.035130,59.7,7.8
13:17:51,3,9,3,803.2,6287,6344,26,98,4,6,1.9,39.608810,-104.034982,59.7,7.8
13:17:52,3,9,3,802.7,6301,6361,27,93,4,6,1.9,39.608797,-104.034822,59.7,8.1
13:17:53,3,9,3,802.3,6317,6377,25,89,4,6,1.9,39.608794,-104.034669,59.7,8.1
13:17:54,3,9,3,801.7,6335,6395,21,84,4,6,1.9,39.608800,-104.034528,59.7,8.1
13:17:55,3,9,3,801.1,6354,6414,18,84,4,5,1.9,39.608806,-104.034413,59.8,8.1
13:17:56,3,9,3,800.5,6375,6434,17,93,4,5,1.9,39.608810,-104.034310,59.7,8.1
13:17:57,3,9,3,800,6392,6455,18,99,4,5,1.9,39.608800,-104.034208,59.8,8.1
