Time,Fix,Sats,Flags,Baro Pressure,Baro altitude,GPS altitude,Speed (MPH),Heading,Horiz accuracy,Vertical accuracy,pDOP,Latitude,Longitude,Int_Temp F,battery_v
12:23:37,3,7,3,836.6,5205,5224,0,0,11,14,1.93,39.608211,-104.041446,59.4,8.2
12:23:38,3,7,3,836.6,5204,5223,0,0,11,13,1.93,39.608214,-104.041446,59.4,8.2
12:23:39,3,7,3,836.6,5205,5223,0,0,10,13,1.93,39.608214,-104.041446,59.4,8.2
12:23:40,3,7,3,836.6,5205,5223,0,0,10,13,1.93,39.608211,-104.041453,59.5,8.2
12:23:41,3,7,3,836.5,5206,5221,0,0,10,13,1.93,39.608214,-104.041459,59.5,8.2
12:23:42,3,7,3,836.6,5205,5221,1,0,9,13,1.93,39.608218,-104.041453,59.5,8.2
12:23:43,3,7,3,836.5,5207,5220,0,0,9,13,1.93,39.608221,-104.041453,59.5,8.2
12:23:44,3,7,3,836.6,5203,5221,0,0,10,13,1.93,39.608221,-104.041453,59.5,8.2
12:23:45,3,7,3,836.5,5207,5221,0,0,10,13,1.93,39.608221,-104.041453,59.6,8.2
12:23:46,3,7,3,836.4,5209,5220,1,0,10,13,1.93,39.608221,-104.041453,59.6,8.2
12:23:47,3,7,3,836.6,5205,5220,0,0,10,14,1.93,39.608218,-104.041453,59.6,8.0
12:23:48,3,7,3,836.4,5210,5221,0,0,11,14,1.93,39.608221,-104.041453,59.6,8.0
12:23:49,3,7,3,836.4,5210,5223,0,0,11,15,1.93,39.608218,-104.041453,59.6,8.0
12:23:50,3,7,3,836.6,5204,5225,0,0,12,15,1.93,39.608221,-104.041453,59.7,8.0
12:23:51,3,7,3,836.4,5210,5226,0,0,13,16,1.93,39.608218,-104.041453,59.7,7.9
12:23:52,3,7,3,836.4,5210,5227,0,0,13,16,1.93,39.608218,-104.041453,59.7,7.9
12:23:53,3,7,3,836.4,5211,5228,0,0,14,17,1.93,39.608214,-104.041453,59.7,8.0
12:23:54,3,7,3,836.3,5212,5231,0,0,14,17,1.93,39.608211,-104.041453,59.8,8.0
12:23:55,3,7,3,836.4,5210,5233,0,0,15,18,1.93,39.608211,-104.041453,59.8,7.9
12:23:56,3,7,3,836.4,5211,5234,1,0,15,18,1.93,39.608205,-104.041453,59.8,7.9
12:23:57,3,7,3,836.4,5211,5236,0,0,16,19,1.93,39.608202,-104.041453,59.9,7.9
12:23:58,3,7,3,836.4,5209,5235,0,0,16,20,1.93,39.608205,-104.041453,59.9,7.9
12:23:59,3,7,3,836.4,5210,5235,0,0,17,21,1.93,39.608205,-104.041453,59.9,7.9
12:24:00,3,7,3,836.4,5211,5235,1,0,18,21,1.93,39.608202,-104.041446,60,7.9
12:24:01,3,7,3,836.4,5210,5238,0,0,19,22,1.93,39.608202,-104.041446,60,7.9
12:24:02,3,7,3,836.3,5212,5242,0,0,19,22,1.93,39.608198,-104.041446,60,7.9
12:24:03,3,7,1,836.4,5211,5243,0,0,19,22,1.93,39.608198,-104.041440,60,7.9
12:24:04,3,7,1,836.4,5210,5244,0,0,20,23,1.93,39.608195,-104.041440,60.1,7.9
12:24:05,3,7,1,836.4,5211,5244,0,0,20,23,1.93,39.608192,-104.041440,60.1,7.9
12:24:06,3,7,1,836.4,5211,5245,0,0,20,23,1.93,39.608189,-104.041440,60.1,7.9
12:24:07,3,7,1,836.4,5210,5247,0,0,20,23,1.93,39.608182,-104.041440,60.2,7.9
12:24:08,3,7,1,836.4,5210,5249,0,0,20,23,1.93,39.608176,-104.041440,60.2,7.9
12:24:09,3,7,1,836.4,5211,5250,0,0,19,23,1.93,39.608173,-104.041446,60.2,7.9
12:24:10,3,7,1,836.4,5211,5252,0,0,19,23,1.93,39.608166,-104.041446,60.2,7.9
12:24:11,3,7,1,836.4,5209,5253,0,0,19,22,1.93,39.608166,-104.041446,60.3,7.9
12:24:12,3,7,1,836.6,5205,5256,0,0,18,22,1.93,39.608160,-104.041446,60.3,7.9
12:24:13,3,7,1,836.6,5205,5256,1,0,18,22,1.93,39.608160,-104.041440,60.3,8.0
12:24:14,3,7,1,836.6,5203,5257,0,0,18,22,1.93,39.608157,-104.041440,60.3,8.0
12:24:15,3,7,1,836.5,5208,5259,0,0,19,22,1.93,39.608154,-104.041440,60.3,8.2
12:24:16,3,7,1,836.4,5210,5260,1,0,19,23,1.93,39.608154,-104.041440,60.3,8.2
12:24:17,3,7,1,836.5,5205,5261,1,0,19,23,1.93,39.608150,-104.041440,60.3,8.0
12:24:18,3,7,1,836.6,5204,5262,1,0,19,23,1.93,39.608147,-104.041440,60.4,8.0
12:24:19,3,7,1,836.6,5204,5263,0,0,19,23,1.93,39.608141,-104.041446,60.4,8.0
12:24:20,3,7,1,836.6,5204,5263,1,0,19,23,1.93,39.608141,-104.041446,60.4,8.0
12:24:21,3,7,1,836.6,5205,5263,0,0,19,23,1.93,39.608141,-104.041440,60.4,8.2
12:24:22,3,7,1,836.6,5204,5264,0,0,19,24,1.93,39.608138,-104.041440,60.4,8.2
12:24:23,3,7,1,836.6,5204,5265,0,0,20,24,1.93,39.608131,-104.041440,60.5,8.2
12:24:24,3,7,1,836.6,5205,5268,0,0,20,24,1.93,39.608125,-104.041440,60.5,8.2
12:24:25,3,7,1,836.6,5203,5268,0,0,20,24,1.93,39.608122,-104.041440,60.5,8.2
12:24:26,3,7,1,836.6,5204,5269,0,0,20,24,1.93,39.608118,-104.041446,60.5,8.2
12:24:27,3,7,1,836.6,5204,5266,1,0,19,24,1.93,39.608125,-104.041446,60.5,8.2
12:24:28,3,7,1,836.5,5206,5266,0,0,20,24,1.93,39.608125,-104.041446,60.5,8.2
12:24:29,3,7,1,836.6,5205,5266,0,0,20,24,1.93,39.608122,-104.041446,60.6,8.2
12:24:30,3,7,1,836.6,5205,5267,0,0,20,25,1.93,39.608122,-104.041453,60.6,8.2
12:24:31,3,7,1,836.6,5204,5268,0,0,20,25,1.93,39.608118,-104.041453,60.6,8.2
12:24:32,3,7,1,836.6,5204,5269,0,0,20,25,1.93,39.608118,-104.041453,60.6,8.2
12:24:33,3,7,1,836.6,5204,5271,0,0,20,25,1.93,39.608115,-104.041453,60.6,8.2
12:24:34,3,7,1,836.6,5205,5273,0,0,20,25,1.93,39.608115,-104.041453,60.7,8.2
12:24:35,3,7,1,836.6,5205,5275,0,0,20,25,1.93,39.608112,-104.041453,60.7,8.2
12:24:36,3,7,1,836.6,5205,5276,0,0,20,25,1.93,39.608112,-104.041453,60.7,8.2
12:24:40,3,7,1,836.6,5205,5282,0,0,20,25,1.93,39.608106,-104.041459,60.8,8.2
12:24:41,3,7,1,836.5,5205,5283,0,0,21,25,1.93,39.608106,-104.041459,60.8,8.2
12:24:42,3,7,1,836.6,5205,5284,0,0,21,26,1.94,39.608102,-104.041459,60.8,8.2
12:24:43,3,7,1,836.5,5205,5285,0,0,21,26,1.94,39.608102,-104.041459,60.8,8.2
12:24:44,3,7,1,836.6,5203,5286,0,0,21,26,1.94,39.608102,-104.041459,60.8,8.2
12:24:45,3,7,1,836.6,5205,5287,0,0,21,26,1.94,39.608099,-104.041459,60.8,8.2
12:24:48,3,7,1,836.4,5209,5287,0,0,21,26,1.94,39.608099,-104.041459,60.9,8.2
12:24:49,3,7,1,836.4,5210,5288,0,0,21,27,1.94,39.608099,-104.041459,60.9,8.0
12:24:50,3,7,1,836.6,5205,5288,0,0,21,27,1.94,39.608099,-104.041466,60.9,8.0
12:24:51,3,7,1,836.6,5204,5288,0,0,22,28,1.94,39.608102,-104.041466,60.9,8.0
12:24:52,3,7,1,836.4,5210,5288,0,0,22,28,1.94,39.608102,-104.041466,60.9,8.0
12:24:53,3,7,1,836.4,5210,5285,0,0,22,28,1.94,39.608106,-104.041466,60.9,7.9
12:24:57,3,7,1,836.4,5211,5277,0,0,22,27,1.94,39.608118,-104.041478,61.1,7.9
12:24:58,3,7,1,836.4,5211,5276,0,0,22,27,1.94,39.608118,-104.041485,61.1,7.9
12:24:59,3,7,1,836.4,5209,5274,0,0,22,27,1.94,39.608122,-104.041485,61.1,7.9
12:25:00,3,7,1,836.4,5209,5273,0,0,22,27,1.94,39.608122,-104.041485,61.2,7.9
12:25:01,3,7,1,836.4,5210,5273,0,0,23,28,1.94,39.608122,-104.041485,61.2,7.9
12:25:02,3,7,1,836.5,5208,5272,0,0,22,27,1.94,39.608125,-104.041485,61.2,7.9
12:25:05,3,7,1,836.4,5210,5270,0,0,21,27,1.94,39.608122,-104.041485,61.3,7.9
12:25:06,3,7,1,836.4,5211,5269,0,0,21,27,1.94,39.608122,-104.041485,61.3,7.9
12:25:07,3,7,1,836.4,5210,5269,0,0,21,27,1.94,39.608122,-104.041491,61.4,7.9
12:25:08,3,7,1,836.4,5210,5268,1,0,22,27,1.94,39.608122,-104.041485,61.4,7.9
12:25:09,3,7,1,836.4,5210,5268,0,0,22,27,1.94,39.608122,-104.041485,61.4,7.9
12:25:10,3,7,1,836.4,5211,5266,0,0,21,27,1.94,39.608125,-104.041485,61.4,7.9
12:25:12,3,7,1,836.6,5205,5267,0,0,21,26,1.94,39.608122,-104.041491,61.5,7.9
12:25:13,3,7,1,836.6,5204,5267,0,0,21,27,1.94,39.608122,-104.041485,61.6,7.9
12:25:14,3,7,1,836.6,5205,5268,0,0,21,27,1.94,39.608122,-104.041485,61.6,7.9
12:25:15,3,7,1,836.5,5206,5269,0,0,21,27,1.94,39.608122,-104.041485,61.6,8.2
12:25:16,3,7,1,836.4,5211,5268,0,0,21,27,1.94,39.608122,-104.041485,61.6,8.2
12:25:17,3,7,1,836.5,5205,5268,1,0,21,27,1.94,39.608122,-104.041485,61.6,8.0
12:25:18,3,7,1,836.6,5204,5270,0,0,21,27,1.94,39.608115,-104.041485,61.6,8.0
12:25:19,3,7,1,836.6,5204,5271,0,0,21,26,1.94,39.608115,-104.041485,61.6,8.1
12:25:20,3,7,1,836.6,5204,5271,0,0,21,27,1.94,39.608115,-104.041485,61.6,8.1
12:25:21,3,7,1,836.6,5204,5271,0,0,21,27,1.94,39.608115,-104.041485,61.7,8.2
12:25:22,3,7,1,836.6,5204,5269,0,0,21,27,1.94,39.608115,-104.041485,61.7,8.2
12:25:23,3,7,1,836.6,5204,5269,0,0,21,27,1.94,39.608115,-104.041485,61.7,8.1
12:25:24,3,7,1,836.7,5202,5270,0,0,21,27,1.94,39.608115,-104.041485,61.7,8.1
12:25:25,3,7,1,836.6,5203,5271,0,0,21,27,1.94,39.608115,-104.041485,61.7,8.1
12:25:26,3,7,1,836.6,5204,5272,0,0,21,27,1.94,39.608112,-104.041491,61.8,8.2
12:25:27,3,7,3,836.6,5202,5271,0,0,21,27,1.94,39.608112,-104.041491,61.8,8.2
12:25:28,3,7,3,836.6,5204,5272,0,0,21,27,1.94,39.608109,-104.041491,61.8,8.2
12:25:29,3,7,3,836.6,5204,5271,0,0,21,28,1.94,39.608109,-104.041491,61.8,8.2
12:25:30,3,7,3,836.7,5202,5271,0,0,21,28,1.94,39.608109,-104.041491,61.9,8.2
12:25:31,3,7,3,836.6,5205,5271,0,0,21,28,1.94,39.608106,-104.041498,61.9,8.2
12:25:34,3,7,3,836.4,5210,5271,0,0,20,28,1.94,39.608102,-104.041498,61.9,8.2
12:25:35,3,7,3,836.6,5203,5270,0,0,21,29,1.94,39.608102,-104.041504,62,8.0
12:25:36,3,7,3,836.6,5204,5269,0,0,21,29,1.94,39.608102,-104.041504,62,8.0
12:25:37,3,7,3,836.6,5204,5269,0,0,21,29,1.94,39.608102,-104.041498,62,8.2
12:25:38,3,7,3,836.6,5204,5269,0,0,22,30,1.94,39.608102,-104.041498,62.1,8.2
12:25:39,3,7,3,836.6,5204,5270,0,0,22,30,1.94,39.608102,-104.041504,62.1,8.2
12:25:40,3,7,3,836.6,5204,5269,0,0,22,30,1.94,39.608099,-104.041504,62.1,8.2
12:25:41,3,7,3,836.6,5204,5269,0,0,22,30,1.94,39.608099,-104.041504,62.1,8.2
12:25:42,3,7,3,836.6,5203,5267,0,0,22,31,1.94,39.608099,-104.041504,62.1,8.2
12:25:43,3,7,3,836.6,5203,5267,0,0,21,31,1.94,39.608096,-104.041504,62.2,8.2
12:25:44,3,7,3,836.6,5203,5266,0,0,21,31,1.94,39.608096,-104.041504,62.2,8.2
12:25:45,3,7,3,836.6,5204,5267,0,0,21,31,1.94,39.608096,-104.041510,62.2,8.2
12:25:46,3,7,3,836.4,5211,5268,0,0,22,31,1.94,39.608096,-104.041517,62.2,8.2
12:25:47,3,7,3,836.5,5206,5268,0,0,22,31,1.94,39.608096,-104.041517,62.2,7.9
12:25:48,3,7,3,836.6,5204,5268,0,0,22,32,1.94,39.608096,-104.041517,62.2,7.9
12:25:49,3,7,3,836.4,5209,5266,0,0,22,32,1.94,39.608096,-104.041517,62.2,8.1
12:25:50,3,7,3,836.6,5204,5265,0,0,22,32,1.94,39.608096,-104.041517,62.3,8.1
12:25:51,3,7,3,836.6,5204,5261,1,0,22,31,1.94,39.608096,-104.041510,62.3,8.0
12:25:52,3,7,3,836.4,5209,5258,0,0,21,31,1.94,39.608096,-104.041504,62.3,8.0
12:25:53,3,7,3,836.4,5210,5259,0,0,21,30,1.94,39.608096,-104.041498,62.3,7.9
12:25:54,3,7,3,836.4,5209,5259,1,0,21,30,1.94,39.608096,-104.041491,62.3,7.9
12:25:55,3,7,3,836.4,5210,5260,1,0,21,30,1.94,39.608096,-104.041485,62.4,7.9
12:25:56,3,7,3,836.4,5210,5260,0,0,22,30,1.94,39.608096,-104.041485,62.4,7.9
12:25:57,3,7,3,836.4,5210,5262,0,0,22,30,1.94,39.608096,-104.041478,62.4,7.9
12:25:58,3,7,3,836.4,5210,5263,0,0,22,30,1.94,39.608093,-104.041478,62.5,7.9
12:25:59,3,7,3,836.4,5211,5264,0,0,22,30,1.94,39.608093,-104.041478,62.5,7.9
12:26:00,3,7,3,836.4,5210,5264,0,0,22,30,1.94,39.608093,-104.041472,62.5,7.9
12:26:01,3,7,3,836.4,5211,5265,0,0,22,29,1.94,39.608093,-104.041472,62.5,7.9
12:26:02,3,7,3,836.4,5210,5264,0,0,22,29,1.94,39.608093,-104.041472,62.6,7.9
12:26:03,3,7,3,836.4,5211,5264,0,0,22,29,1.94,39.608093,-104.041472,62.6,7.9
12:26:04,3,7,3,836.4,5211,5262,0,0,21,28,1.94,39.608099,-104.041472,62.6,7.9
12:26:05,3,7,3,836.4,5210,5263,0,0,21,28,1.94,39.608099,-104.041472,62.7,7.9
12:26:06,3,7,3,836.4,5211,5263,0,0,21,28,1.94,39.608102,-104.041472,62.7,7.9
12:26:07,3,7,3,836.4,5210,5260,0,0,21,28,1.94,39.608102,-104.041472,62.7,7.9
12:26:08,3,7,3,836.4,5211,5259,0,0,21,27,1.94,39.608102,-104.041478,62.7,7.9
12:26:09,3,7,3,836.4,5210,5258,0,0,21,27,1.94,39.608102,-104.041478,62.8,7.9
12:26:10,3,7,3,836.4,5211,5257,0,0,20,27,1.94,39.608102,-104.041478,62.8,7.9
12:26:13,3,7,3,836.4,5209,5255,0,0,20,26,1.94,39.608102,-104.041485,62.9,7.9
12:26:14,3,7,3,836.6,5204,5256,0,0,20,26,1.94,39.608102,-104.041485,62.9,7.9
12:26:15,3,7,3,836.6,5205,5258,1,0,20,26,1.94,39.608096,-104.041485,62.9,8.0
12:26:16,3,7,3,836.4,5210,5259,0,0,20,26,1.94,39.608093,-104.041478,62.9,8.0
12:26:17,3,7,3,836.5,5206,5258,0,0,20,27,1.94,39.608093,-104.041478,62.9,8.0
12:26:18,3,7,3,836.6,5203,5257,1,0,20,27,1.95,39.608093,-104.041478,63,8.0
12:26:19,3,7,3,836.5,5206,5257,0,0,20,26,1.95,39.608093,-104.041478,63,8.1
12:26:20,3,7,3,836.6,5205,5257,0,0,20,26,1.95,39.608093,-104.041478,63,8.1
12:26:21,3,7,3,836.6,5204,5255,0,0,20,26,1.95,39.608096,-104.041485,63,8.1
12:26:22,3,7,3,836.6,5203,5255,0,0,19,25,1.95,39.608096,-104.041485,63,8.1
12:26:23,3,7,3,836.6,5203,5255,0,0,19,25,1.95,39.608096,-104.041485,63,8.2
12:26:24,3,7,3,836.6,5203,5254,0,0,19,25,1.95,39.608096,-104.041491,63.1,8.2
12:26:25,3,7,3,836.5,5205,5254,0,0,18,25,1.95,39.608096,-104.041491,63.1,8.2
12:26:26,3,7,3,836.6,5204,5253,0,0,18,24,1.95,39.608096,-104.041491,63.1,8.2
12:26:27,3,7,3,836.6,5205,5253,0,0,18,24,1.95,39.608099,-104.041498,63.1,8.2
12:26:28,3,7,3,836.6,5204,5253,0,0,18,23,1.95,39.608099,-104.041498,63.1,8.2
12:26:29,3,7,3,836.6,5203,5254,0,0,18,23,1.95,39.608096,-104.041498,63.2,8.2
12:26:30,3,7,3,836.6,5205,5254,0,0,17,23,1.95,39.608096,-104.041498,63.2,8.2
12:26:31,3,7,3,836.6,5204,5254,0,0,17,23,1.95,39.608096,-104.041504,63.2,8.2
12:26:32,3,7,3,836.6,5203,5253,0,0,17,22,1.95,39.608096,-104.041504,63.2,8.2
12:26:33,3,7,3,836.6,5203,5253,0,0,16,22,1.95,39.608096,-104.041510,63.3,8.2
12:26:34,3,7,3,836.6,5203,5252,0,0,16,22,1.95,39.608096,-104.041510,63.3,8.2
12:26:35,3,7,3,836.6,5205,5252,0,0,16,22,1.95,39.608096,-104.041517,63.3,8.2
12:26:36,3,7,3,836.6,5203,5252,0,0,16,22,1.95,39.608096,-104.041517,63.3,8.2
12:26:37,3,7,3,836.6,5203,5253,0,0,16,21,1.95,39.608096,-104.041523,63.3,8.2
12:26:38,3,7,3,836.6,5205,5252,0,0,15,21,1.95,39.608096,-104.041523,63.4,8.2
12:26:39,3,7,3,836.6,5204,5252,0,0,15,21,1.95,39.608096,-104.041523,63.4,8.2
12:26:40,3,7,3,836.6,5205,5253,0,0,15,21,1.95,39.608096,-104.041523,63.4,8.2
12:26:41,3,7,3,836.6,5204,5253,0,0,15,21,1.95,39.608096,-104.041523,63.4,8.1
12:26:42,3,7,3,836.6,5205,5253,0,0,15,20,1.95,39.608096,-104.041530,63.4,8.1
12:26:43,3,7,3,836.6,5203,5252,0,0,15,20,1.95,39.608099,-104.041530,63.4,8.2
12:26:44,3,7,3,836.6,5204,5251,0,0,15,20,1.95,39.608102,-104.041530,63.4,8.2
12:26:45,3,7,3,836.6,5204,5252,0,0,15,20,1.95,39.608102,-104.041530,63.4,8.2
12:26:46,3,7,3,836.4,5209,5252,0,0,15,20,1.95,39.608102,-104.041530,63.4,8.2
12:26:47,3,7,3,836.5,5206,5252,0,0,15,20,1.95,39.608102,-104.041530,63.4,8.0
12:26:48,3,7,3,836.6,5204,5251,0,0,15,20,1.95,39.608102,-104.041536,63.5,8.0
12:26:49,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608102,-104.041536,63.5,8.0
12:26:50,3,7,3,836.5,5206,5251,0,0,15,20,1.95,39.608102,-104.041536,63.5,8.0
12:26:51,3,7,3,836.7,5202,5251,0,0,15,20,1.95,39.608102,-104.041536,63.6,7.9
12:26:52,3,7,3,836.5,5208,5252,0,0,15,20,1.95,39.608102,-104.041542,63.5,7.9
12:26:53,3,7,3,836.4,5210,5252,0,0,15,20,1.95,39.608102,-104.041542,63.6,8.0
12:26:54,3,7,3,836.4,5209,5252,0,0,15,20,1.95,39.608102,-104.041542,63.6,8.0
12:26:55,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608102,-104.041542,63.6,7.9
12:26:56,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608099,-104.041549,63.6,7.9
12:26:57,3,7,3,836.4,5210,5251,0,0,15,20,1.95,39.608099,-104.041549,63.6,7.9
12:26:58,3,7,3,836.4,5211,5252,0,0,15,20,1.95,39.608099,-104.041549,63.7,7.9
12:26:59,3,7,3,836.4,5209,5252,0,0,15,20,1.95,39.608096,-104.041549,63.7,7.9
12:27:00,3,7,3,836.4,5210,5252,0,0,15,20,1.95,39.608096,-104.041555,63.7,7.9
12:27:01,3,7,3,836.4,5211,5252,0,0,15,20,1.95,39.608096,-104.041555,63.8,7.9
12:27:02,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608096,-104.041555,63.8,7.9
12:27:03,3,7,3,836.4,5210,5251,0,0,15,20,1.95,39.608096,-104.041555,63.8,7.9
12:27:04,3,7,3,836.4,5210,5251,0,0,15,20,1.95,39.608096,-104.041562,63.8,7.9
12:27:05,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608096,-104.041562,63.8,7.9
12:27:06,3,7,3,836.4,5210,5250,0,0,15,20,1.95,39.608096,-104.041562,63.9,7.9
12:27:07,3,7,3,836.4,5211,5251,0,0,15,20,1.95,39.608093,-104.041562,63.9,7.9
12:27:08,3,7,3,836.4,5211,5251,0,0,15,20,1.95,39.608093,-104.041562,63.9,7.9
12:27:09,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608093,-104.041562,63.9,7.9
12:27:10,3,7,3,836.4,5209,5251,0,0,15,20,1.95,39.608093,-104.041562,64,7.9
12:27:11,3,7,3,836.4,5211,5251,0,0,15,20,1.95,39.608093,-104.041562,64,7.9
12:27:12,3,7,3,836.6,5204,5251,0,0,15,20,1.95,39.608093,-104.041562,64,7.9
12:27:13,3,7,3,836.6,5203,5251,0,0,14,20,1.95,39.608093,-104.041562,64.1,8.0
12:27:14,3,7,3,836.5,5205,5251,0,0,14,20,1.95,39.608093,-104.041562,64,8.0
12:27:15,3,7,3,836.6,5204,5250,0,0,14,20,1.95,39.608093,-104.041562,64,8.2
12:27:16,3,7,3,836.4,5210,5250,0,0,14,20,1.95,39.608093,-104.041562,64,8.2
12:27:17,3,7,3,836.5,5207,5250,0,0,14,20,1.95,39.608093,-104.041562,64,8.0
12:27:18,3,7,3,836.6,5205,5250,0,0,14,20,1.95,39.608096,-104.041562,64.1,8.0
12:27:19,3,7,3,836.5,5206,5250,0,0,14,20,1.95,39.608096,-104.041568,64.1,8.1
12:27:20,3,7,3,836.6,5203,5250,0,0,14,20,1.95,39.608096,-104.041568,64.1,8.1
12:27:21,3,7,3,836.6,5205,5249,0,0,14,19,1.95,39.608096,-104.041568,64.1,8.1
12:27:22,3,7,3,836.6,5204,5249,0,0,14,19,1.95,39.608096,-104.041574,64.1,8.1
12:27:23,3,7,3,836.6,5203,5249,0,0,14,19,1.95,39.608096,-104.041574,64.1,8.1
12:27:24,3,7,3,836.6,5204,5247,0,0,14,19,1.95,39.608099,-104.041581,64.1,8.1
12:27:25,3,7,3,836.6,5204,5246,0,0,14,19,1.95,39.608099,-104.041581,64.1,8.2
12:27:26,3,7,3,836.6,5204,5245,0,0,13,19,1.95,39.608099,-104.041587,64.2,8.2
12:27:27,3,7,3,836.6,5204,5244,0,0,13,19,1.95,39.608102,-104.041587,64.2,8.2
12:27:28,3,7,3,836.6,5203,5241,0,0,13,19,1.95,39.608106,-104.041587,64.2,8.2
12:27:29,3,7,3,836.6,5203,5240,0,0,13,19,1.95,39.608106,-104.041594,64.2,8.1
12:27:30,3,7,3,836.6,5204,5238,0,0,13,19,1.95,39.608109,-104.041600,64.2,8.1
12:27:31,3,7,3,836.6,5205,5237,0,0,13,19,1.95,39.608109,-104.041600,64.3,8.2
12:27:32,3,7,3,836.6,5204,5235,0,0,13,19,1.95,39.608112,-104.041606,64.3,8.2
12:27:33,3,7,3,836.6,5203,5234,0,0,13,19,1.95,39.608112,-104.041606,64.3,8.2
12:27:34,3,7,3,836.6,5204,5232,0,0,13,19,1.95,39.608115,-104.041606,64.3,8.2
12:27:35,3,7,3,836.6,5204,5231,0,0,13,19,1.95,39.608115,-104.041606,64.3,8.2
12:27:36,3,7,3,836.6,5203,5231,0,0,13,19,1.95,39.608115,-104.041613,64.3,8.2
12:27:37,3,7,3,836.6,5203,5229,0,0,13,19,1.95,39.608115,-104.041613,64.3,8.2
12:27:38,3,7,3,836.5,5206,5229,0,0,13,19,1.95,39.608115,-104.041619,64.3,8.2
12:27:39,3,7,3,836.6,5205,5227,0,0,13,19,1.95,39.608118,-104.041619,64.3,8.2
12:27:40,3,7,3,836.6,5203,5226,0,0,13,19,1.95,39.608118,-104.041626,64.3,8.2
12:27:41,3,7,3,836.6,5204,5225,0,0,13,19,1.95,39.608118,-104.041626,64.4,8.2
12:27:42,3,7,3,836.6,5204,5224,0,0,13,19,1.95,39.608122,-104.041626,64.4,8.2
12:27:43,3,7,3,836.6,5204,5222,0,0,13,18,1.95,39.608122,-104.041626,64.4,8.2
12:27:44,3,7,3,836.6,5203,5221,0,0,12,18,1.95,39.608122,-104.041632,64.4,8.2
12:27:45,3,7,3,836.6,5205,5220,0,0,12,18,1.95,39.608122,-104.041632,64.4,8.2
12:27:46,3,7,3,836.5,5208,5220,0,0,12,18,1.95,39.608122,-104.041632,64.4,8.2
12:27:47,3,7,3,836.5,5207,5220,0,0,12,19,1.95,39.608122,-104.041632,64.4,8.0
12:27:48,3,7,3,836.6,5203,5220,0,0,13,19,1.95,39.608122,-104.041632,64.4,8.0
12:27:49,3,7,3,836.4,5210,5219,0,0,13,19,1.95,39.608122,-104.041632,64.4,8.0
12:27:50,3,6,3,836.6,5205,5219,0,0,13,19,2.32,39.608122,-104.041632,64.5,8.0
12:27:51,3,6,3,836.6,5204,5217,0,0,13,19,2.32,39.608122,-104.041632,64.5,7.9
12:27:52,3,6,3,836.4,5210,5216,0,0,13,19,2.32,39.608125,-104.041638,64.5,7.9
12:27:53,3,7,3,836.4,5209,5217,0,0,13,19,1.96,39.608125,-104.041638,64.5,8.0
12:27:54,3,7,3,836.4,5209,5216,0,0,13,19,1.96,39.608122,-104.041638,64.5,8.0
12:27:55,3,7,3,836.4,5210,5216,0,0,13,19,1.96,39.608122,-104.041638,64.5,7.9
12:27:56,3,7,3,836.4,5210,5217,0,0,13,19,1.96,39.608122,-104.041638,64.5,7.9
12:27:57,3,7,3,836.4,5211,5216,0,0,13,19,1.96,39.608122,-104.041638,64.6,7.9
12:27:58,3,7,3,836.4,5210,5216,0,0,13,20,1.96,39.608122,-104.041638,64.6,7.9
12:27:59,3,7,3,836.4,5211,5216,0,0,13,20,1.96,39.608118,-104.041638,64.6,7.9
12:28:00,3,7,3,836.4,5210,5216,0,0,13,20,1.96,39.608118,-104.041638,64.6,7.9
12:28:01,3,7,3,836.4,5209,5215,0,0,13,20,1.96,39.608118,-104.041638,64.7,7.9
12:28:02,3,7,3,836.4,5210,5214,0,0,13,20,1.96,39.608118,-104.041638,64.7,7.9
12:28:03,3,7,3,836.4,5209,5213,0,0,13,20,1.96,39.608118,-104.041638,64.7,7.9
12:28:04,3,7,3,836.4,5210,5213,0,0,13,20,1.96,39.608118,-104.041638,64.7,7.9
12:28:05,3,7,3,836.4,5211,5212,0,0,13,20,1.96,39.608122,-104.041638,64.7,7.9
12:28:06,3,7,3,836.4,5209,5212,0,0,13,20,1.96,39.608122,-104.041638,64.8,7.9
12:28:07,3,7,3,836.4,5211,5212,0,0,13,20,1.96,39.608122,-104.041632,64.8,7.9
12:28:08,3,7,3,836.4,5210,5211,0,0,13,20,1.96,39.608122,-104.041632,64.8,7.9
12:28:09,3,7,3,836.4,5209,5211,0,0,13,20,1.96,39.608118,-104.041632,64.8,7.9
12:28:10,3,7,3,836.4,5210,5212,0,0,13,20,1.96,39.608122,-104.041632,64.8,7.9
12:28:11,3,7,3,836.4,5211,5212,0,0,13,20,1.96,39.608118,-104.041632,64.9,7.8
12:28:12,3,7,3,836.5,5205,5213,0,0,13,20,1.96,39.608122,-104.041632,64.9,7.8
12:28:13,3,7,3,836.6,5204,5211,0,0,13,20,1.96,39.608122,-104.041632,64.9,8.0
12:28:14,3,7,3,836.6,5205,5210,0,0,13,19,1.96,39.608122,-104.041632,64.9,8.0
