Time,Fix,Sats,Flags,Baro Pressure,Baro altitude,GPS altitude,Speed (MPH),Heading,Horiz accuracy,Vertical accuracy,pDOP,Latitude,Longitude,Int_Temp F,battery_v
12:59:44,3,11,1,850.9,4752,5231,0,0,9,15,1.32,39.608083,-104.042246,65.7,7.7
12:59:45,3,11,1,851.0,4748,5231,0,0,9,15,1.32,39.608083,-104.042246,65.8,7.8
12:59:46,3,11,1,850.9,4750,5231,0,0,9,14,1.32,39.608083,-104.042246,65.8,7.8
12:59:47,3,11,1,850.9,4752,5231,0,0,9,14,1.32,39.608083,-104.042246,65.8,7.9
12:59:48,3,11,1,850.8,4753,5230,0,0,9,14,1.32,39.608083,-104.042246,65.8,7.9
12:59:49,3,11,1,850.8,4753,5230,0,0,8,14,1.32,39.608083,-104.042246,65.8,7.7
12:59:50,3,11,1,850.8,4754,5231,0,0,8,13,1.32,39.608083,-104.042246,65.8,7.7
12:59:51,3,11,1,850.9,4752,5231,0,0,8,13,1.32,39.608083,-104.042246,65.8,7.7
12:59:52,3,11,1,850.9,4752,5231,0,0,8,13,1.32,39.608083,-104.042246,65.9,7.7
12:59:53,3,11,1,850.9,4752,5231,0,0,8,13,1.32,39.608083,-104.042246,65.9,7.7
12:59:54,3,11,1,850.8,4753,5231,0,0,8,13,1.33,39.608083,-104.042246,65.9,7.7
12:59:55,3,11,1,850.9,4752,5231,0,0,8,13,1.33,39.608083,-104.042253,65.9,7.7
12:59:56,3,11,1,850.8,4753,5230,0,0,8,12,1.33,39.608083,-104.042253,65.9,7.7
12:59:57,3,11,1,850.8,4753,5230,0,0,8,12,1.33,39.608083,-104.042253,66.0,7.7
12:59:58,3,12,1,850.9,4751,5231,0,0,8,12,1.22,39.608083,-104.042253,66.0,7.7
12:59:59,3,12,1,850.9,4752,5231,0,0,8,12,1.22,39.608083,-104.042253,66.0,7.7
13:00:02,3,12,1,850.8,4753,5231,0,0,8,12,1.22,39.608083,-104.042253,66.0,7.7
13:00:03,3,12,1,850.8,4753,5231,0,0,7,12,1.22,39.608083,-104.042253,66.1,7.6
13:00:04,3,12,1,850.8,4753,5230,0,0,7,12,1.22,39.608083,-104.042253,66.1,7.6
13:00:05,3,11,1,850.8,4753,5230,0,0,7,11,1.33,39.608083,-104.042253,66.1,7.7
13:00:06,3,11,1,850.8,4753,5230,0,0,7,11,1.33,39.608083,-104.042253,66.1,7.7
13:00:07,3,11,1,850.8,4753,5231,0,0,7,11,1.33,39.608083,-104.042253,66.2,7.7
13:00:08,3,11,1,851.0,4748,5231,0,0,7,11,1.33,39.608083,-104.042253,66.2,7.7
13:00:09,3,11,1,850.9,4751,5231,0,0,7,11,1.33,39.608083,-104.042253,66.2,7.7
13:00:10,3,11,1,850.9,4752,5231,0,0,7,11,1.33,39.608083,-104.042253,66.2,7.7
13:00:11,3,11,1,850.9,4751,5232,0,0,7,11,1.33,39.608083,-104.042253,66.2,7.6
13:00:12,3,11,1,850.8,4753,5232,0,0,7,11,1.33,39.608083,-104.042253,66.2,7.6
13:00:13,3,11,1,850.9,4752,5232,0,0,7,11,1.33,39.608083,-104.042253,66.3,7.6
13:00:14,3,11,1,850.9,4750,5232,0,0,7,11,1.33,39.608083,-104.042253,66.3,7.6
13:00:15,3,12,1,851.0,4748,5233,0,0,7,11,1.22,39.608083,-104.042253,66.3,7.7
13:00:16,3,12,1,850.9,4752,5233,0,0,7,11,1.22,39.608083,-104.042253,66.3,7.7
13:00:17,3,12,1,850.9,4751,5233,0,0,7,11,1.22,39.608083,-104.042253,66.3,7.8
13:00:18,3,12,1,851.0,4748,5233,0,0,7,11,1.22,39.608083,-104.042253,66.3,7.8
13:00:21,3,12,1,851.0,4748,5233,0,0,7,11,1.22,39.608083,-104.042253,66.3,7.8
13:00:22,3,12,1,851.0,4749,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.8
13:00:23,3,12,1,851.0,4747,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.8
13:00:26,3,12,1,851.0,4749,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.9
13:00:27,3,12,1,851.0,4748,5233,0,0,7,10,1.22,39.608086,-104.042253,66.3,7.9
13:00:28,3,12,1,851.0,4747,5233,0,0,7,10,1.22,39.608086,-104.042253,66.3,7.9
13:00:29,3,12,1,851.0,4749,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.9
13:00:30,3,12,1,851.0,4748,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.9
13:00:31,3,12,1,850.8,4753,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.9
13:00:32,3,12,1,850.9,4750,5233,0,0,7,10,1.22,39.608083,-104.042253,66.3,7.7
13:00:33,3,12,1,851.0,4749,5233,0,0,7,10,1.22,39.608083,-104.042253,66.4,7.7
13:00:34,3,12,1,851.0,4748,5233,0,0,7,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:35,3,12,1,851.0,4749,5233,0,0,7,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:36,3,12,1,851.0,4746,5233,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:37,3,12,1,851.0,4749,5233,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:38,3,12,1,851.0,4748,5233,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:39,3,12,1,851.0,4748,5233,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:40,3,12,1,851.1,4746,5233,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:43,3,12,1,851.0,4747,5233,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:44,3,11,1,850.9,4751,5234,0,0,6,10,1.33,39.608083,-104.042253,66.4,7.9
13:00:45,3,11,1,850.8,4753,5234,0,0,6,10,1.33,39.608083,-104.042253,66.4,7.9
13:00:46,3,12,1,851.0,4748,5234,0,0,6,10,1.22,39.608083,-104.042253,66.4,7.9
13:00:47,3,12,1,850.8,4753,5233,0,0,6,10,1.22,39.608083,-104.042253,66.5,7.7
13:00:48,3,12,1,850.9,4752,5234,0,0,6,10,1.22,39.608083,-104.042253,66.5,7.7
13:00:49,3,12,1,850.8,4754,5234,0,0,6,10,1.22,39.608083,-104.042253,66.5,7.8
13:00:50,3,12,1,850.8,4753,5234,0,0,6,10,1.22,39.608083,-104.042253,66.5,7.8
13:00:51,3,10,1,850.9,4752,5234,0,0,6,10,1.37,39.608083,-104.042253,66.5,7.7
13:00:52,3,11,1,850.8,4753,5234,0,0,6,10,1.33,39.608083,-104.042253,66.6,7.7
13:00:53,3,11,1,850.8,4753,5234,0,0,6,10,1.33,39.608083,-104.042253,66.6,7.7
13:00:54,3,11,1,850.9,4752,5234,0,0,6,10,1.33,39.608083,-104.042253,66.6,7.7
13:00:55,3,11,1,850.8,4753,5234,0,0,6,10,1.33,39.608083,-104.042253,66.7,7.7
13:00:56,3,11,1,850.9,4752,5234,0,0,6,10,1.33,39.608083,-104.042253,66.7,7.7
13:00:57,3,12,1,850.8,4753,5234,0,0,6,10,1.22,39.608083,-104.042253,66.7,7.6
13:01:00,3,12,1,850.8,4753,5234,0,0,6,10,1.22,39.608083,-104.042253,66.7,7.6
13:01:01,3,11,1,850.8,4754,5233,0,0,6,9,1.33,39.608086,-104.042253,66.8,7.6
13:01:02,3,11,1,850.8,4753,5233,0,0,6,9,1.33,39.608086,-104.042253,66.8,7.6
13:01:03,3,11,1,850.9,4752,5232,0,0,6,9,1.33,39.608086,-104.042253,66.8,7.6
13:01:04,3,11,1,850.8,4754,5233,0,0,6,9,1.33,39.608086,-104.042253,66.8,7.6
13:01:05,3,12,1,850.9,4752,5233,0,0,6,9,1.22,39.608086,-104.042253,66.8,7.6
13:01:06,3,12,1,850.8,4753,5233,0,0,6,9,1.22,39.608086,-104.042253,66.8,7.6
13:01:07,3,12,1,850.8,4753,5233,0,0,6,9,1.22,39.608086,-104.042253,66.8,7.6
13:01:08,3,13,1,851.0,4748,5233,0,0,6,9,1.17,39.608086,-104.042259,66.9,7.6
13:01:09,3,13,1,851.0,4747,5232,0,0,6,9,1.17,39.608086,-104.042259,66.9,7.8
13:01:10,3,13,1,851.0,4748,5232,0,0,6,9,1.17,39.608086,-104.042259,66.9,7.8
13:01:11,3,13,1,851.0,4748,5232,0,0,6,9,1.17,39.608086,-104.042259,66.9,7.9
13:01:12,3,13,1,851.0,4748,5232,0,0,6,9,1.17,39.608086,-104.042259,66.8,7.9
13:01:13,3,13,1,850.9,4749,5232,0,0,6,9,1.17,39.608086,-104.042259,66.8,7.9
13:01:14,3,13,1,851.0,4747,5231,0,0,6,9,1.17,39.608086,-104.042259,66.8,7.9
13:01:15,3,12,1,851.0,4747,5231,0,0,6,9,1.28,39.608086,-104.042259,66.8,7.9
13:01:16,3,12,1,851.0,4748,5232,0,0,6,9,1.28,39.608090,-104.042259,66.8,7.9
13:01:17,3,12,1,851.0,4747,5231,0,0,6,9,1.28,39.608090,-104.042259,66.8,7.9
13:01:18,3,13,1,851.0,4747,5231,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:19,3,13,1,851.0,4748,5231,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:20,3,13,1,851.0,4748,5231,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:21,3,13,1,851.0,4749,5231,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:22,3,13,1,851.0,4749,5230,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:23,3,13,1,851.0,4747,5230,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:24,3,13,1,851.0,4749,5230,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:25,3,13,1,851.0,4747,5229,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:26,3,13,1,851.0,4748,5229,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.9
13:01:27,3,13,1,851.0,4747,5229,0,0,6,9,1.18,39.608090,-104.042266,66.8,7.9
13:01:28,3,13,1,851.0,4748,5228,0,0,6,9,1.18,39.608093,-104.042266,66.8,7.9
13:01:29,3,13,1,851.0,4749,5228,0,0,6,9,1.18,39.608093,-104.042266,66.8,7.9
13:01:30,3,13,1,851.0,4748,5228,0,0,6,9,1.18,39.608093,-104.042266,66.8,7.9
13:01:31,3,13,1,850.8,4753,5228,0,0,6,9,1.18,39.608090,-104.042266,66.8,7.8
13:01:32,3,13,1,850.9,4750,5228,0,0,6,9,1.18,39.608090,-104.042266,66.8,7.8
13:01:33,3,13,1,851.0,4748,5228,0,0,6,9,1.18,39.608090,-104.042259,66.8,7.7
13:01:34,3,13,1,850.9,4752,5227,0,0,6,9,1.18,39.608093,-104.042259,66.8,7.7
13:01:35,3,13,1,851.0,4749,5227,0,0,6,9,1.18,39.608093,-104.042259,66.8,7.7
13:01:36,3,13,1,851.0,4749,5227,0,0,6,9,1.18,39.608093,-104.042259,66.9,7.7
13:01:37,3,13,1,850.8,4753,5227,0,0,6,9,1.18,39.608093,-104.042259,66.9,7.8
13:01:38,3,13,1,850.9,4751,5227,0,0,6,9,1.18,39.608093,-104.042259,66.9,7.8
13:01:39,3,13,1,850.8,4753,5227,0,0,6,9,1.18,39.608090,-104.042259,66.9,7.6
13:01:40,3,13,1,850.8,4753,5227,0,0,6,9,1.18,39.608090,-104.042259,66.9,7.6
13:01:41,3,13,1,850.8,4753,5227,0,0,6,9,1.18,39.608090,-104.042259,67.0,7.6
13:01:42,3,13,1,850.8,4754,5227,0,0,6,9,1.18,39.608090,-104.042259,67.0,7.6
13:01:43,3,13,1,850.8,4753,5226,0,0,6,9,1.18,39.608090,-104.042259,67.0,7.6
13:01:44,3,13,1,850.8,4754,5226,0,0,6,9,1.18,39.608093,-104.042259,67.0,7.6
13:01:45,3,13,1,850.8,4754,5226,0,0,6,9,1.18,39.608093,-104.042259,67.0,7.6
13:01:46,3,13,1,850.9,4752,5226,0,0,6,9,1.18,39.608090,-104.042259,67.1,7.6
13:01:47,3,13,1,850.8,4753,5225,0,0,6,9,1.18,39.608090,-104.042259,67.1,7.6
13:01:48,3,13,1,850.9,4752,5225,0,0,6,9,1.18,39.608090,-104.042259,67.1,7.6
13:01:49,3,13,1,850.8,4754,5225,0,0,6,9,1.18,39.608090,-104.042259,67.1,7.6
13:01:50,3,13,1,850.8,4753,5225,0,0,6,9,1.18,39.608090,-104.042259,67.1,7.6
13:01:51,3,13,1,850.8,4754,5225,0,0,6,9,1.18,39.608090,-104.042259,67.1,7.6
13:01:52,3,13,1,850.8,4754,5226,0,0,6,9,1.18,39.608090,-104.042259,67.2,7.6
13:01:53,3,13,1,850.8,4753,5226,0,0,6,9,1.18,39.608090,-104.042259,67.2,7.6
13:01:54,3,13,1,850.8,4753,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.6
13:01:55,3,13,1,850.9,4752,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.6
13:01:56,3,13,1,850.8,4754,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.6
13:01:57,3,13,1,851.0,4749,5225,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.7
13:01:58,3,12,1,850.9,4749,5225,0,0,6,9,1.28,39.608090,-104.042253,67.2,7.7
13:01:59,3,12,1,851.0,4749,5225,0,0,6,9,1.28,39.608090,-104.042253,67.2,7.9
13:02:00,3,12,1,850.9,4750,5225,0,0,6,9,1.28,39.608090,-104.042253,67.2,7.9
13:02:01,3,12,1,850.9,4752,5226,0,0,6,9,1.28,39.608090,-104.042253,67.2,7.8
13:02:02,3,12,1,851.0,4749,5226,0,0,6,9,1.28,39.608090,-104.042253,67.2,7.8
13:02:03,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.7
13:02:04,3,13,1,850.9,4750,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.7
13:02:05,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.9
13:02:06,3,13,1,851.0,4749,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.9
13:02:07,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.9
13:02:08,3,13,1,851.0,4749,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.9
13:02:09,3,13,1,851.0,4749,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.9
13:02:10,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.9
13:02:11,3,13,1,851.0,4748,5225,0,0,6,9,1.18,39.608090,-104.042253,67.1,7.9
13:02:12,3,12,1,850.9,4749,5225,0,0,6,9,1.28,39.608090,-104.042246,67.2,7.9
13:02:13,3,12,1,851.0,4748,5225,0,0,6,9,1.28,39.608090,-104.042246,67.2,7.9
13:02:14,3,12,1,851.0,4748,5225,0,0,6,9,1.28,39.608090,-104.042246,67.2,7.9
13:02:15,3,12,1,851.0,4748,5225,0,0,6,9,1.28,39.608090,-104.042246,67.1,7.9
13:02:16,3,12,1,850.9,4750,5225,0,0,6,9,1.28,39.608090,-104.042253,67.1,7.9
13:02:17,3,12,1,851.0,4747,5226,0,0,6,9,1.28,39.608090,-104.042246,67.2,7.9
13:02:18,3,13,1,851.0,4749,5226,0,0,6,9,1.18,39.608086,-104.042246,67.2,7.9
13:02:19,3,13,1,850.9,4751,5226,0,0,6,9,1.18,39.608086,-104.042246,67.2,7.9
13:02:20,3,12,1,850.9,4750,5227,0,0,6,9,1.28,39.608086,-104.042246,67.1,7.9
13:02:21,3,12,1,851.0,4748,5227,0,0,6,9,1.28,39.608086,-104.042246,67.2,7.9
13:02:22,3,12,1,851.0,4748,5227,0,0,6,9,1.28,39.608086,-104.042246,67.2,7.9
13:02:23,3,13,1,851.0,4747,5227,0,0,6,9,1.18,39.608086,-104.042246,67.2,7.9
13:02:24,3,13,1,851.0,4748,5227,0,0,6,9,1.18,39.608086,-104.042246,67.2,7.9
13:02:25,3,13,1,851.0,4748,5227,0,0,6,9,1.18,39.608086,-104.042246,67.1,7.9
13:02:26,3,13,1,851.0,4748,5227,0,0,6,9,1.18,39.608086,-104.042246,67.1,7.9
13:02:27,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608086,-104.042253,67.2,7.9
13:02:28,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608086,-104.042253,67.1,7.9
13:02:29,3,13,1,851.0,4749,5227,0,0,6,9,1.18,39.608086,-104.042253,67.1,7.9
13:02:30,3,13,1,851.0,4748,5227,0,0,6,9,1.18,39.608086,-104.042253,67.1,7.9
13:02:31,3,13,1,850.8,4753,5226,0,0,6,9,1.18,39.608090,-104.042253,67.1,7.8
13:02:32,3,13,1,851.0,4749,5226,0,0,6,9,1.18,39.608090,-104.042253,67.1,7.8
13:02:33,3,13,1,851.0,4747,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.7
13:02:34,3,13,1,850.8,4753,5226,0,0,6,9,1.18,39.608090,-104.042253,67.1,7.7
13:02:35,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.7
13:02:36,3,13,1,851.0,4748,5227,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.7
13:02:37,3,13,1,850.8,4753,5227,0,0,6,9,1.18,39.608090,-104.042253,67.2,7.8
13:02:38,3,12,1,850.8,4753,5227,0,0,6,9,1.29,39.608086,-104.042253,67.2,7.8
13:02:39,3,12,1,850.8,4753,5226,0,0,6,9,1.29,39.608086,-104.042253,67.2,7.6
13:02:40,3,12,1,850.8,4754,5226,0,0,6,9,1.29,39.608086,-104.042253,67.2,7.6
13:02:41,3,12,1,850.8,4753,5227,0,0,6,9,1.29,39.608090,-104.042253,67.2,7.6
13:02:42,3,12,1,850.8,4753,5227,0,0,6,9,1.29,39.608090,-104.042253,67.3,7.6
13:02:43,3,12,1,850.8,4753,5227,0,0,6,9,1.29,39.608090,-104.042253,67.3,7.6
13:02:44,3,12,1,850.8,4754,5227,0,0,6,9,1.29,39.608090,-104.042253,67.3,7.6
13:02:45,3,12,1,850.8,4754,5227,0,0,6,9,1.29,39.608090,-104.042253,67.3,7.6
13:02:46,3,12,1,850.8,4755,5227,0,0,6,9,1.29,39.608090,-104.042253,67.3,7.6
13:02:47,3,13,1,850.8,4753,5227,0,0,6,9,1.18,39.608090,-104.042253,67.3,7.6
13:02:48,3,13,1,850.8,4755,5227,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.6
13:02:49,3,13,1,850.8,4754,5227,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.6
13:02:50,3,13,1,850.8,4754,5227,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.6
13:02:51,3,13,1,850.8,4753,5228,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.6
13:02:52,3,13,1,850.8,4753,5228,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.6
13:02:53,3,13,1,850.8,4754,5228,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.6
13:02:54,3,13,1,850.8,4753,5228,0,0,6,9,1.18,39.608090,-104.042246,67.4,7.6
13:02:55,3,13,1,850.8,4753,5228,0,0,6,9,1.18,39.608090,-104.042246,67.4,7.6
13:02:56,3,13,1,850.8,4754,5228,0,0,6,9,1.18,39.608090,-104.042246,67.5,7.6
13:02:57,3,13,1,851.0,4749,5227,0,0,6,9,1.18,39.608090,-104.042253,67.5,7.7
13:02:58,3,13,1,851.0,4749,5227,0,0,6,9,1.18,39.608090,-104.042253,67.5,7.7
13:02:59,3,13,1,851.0,4748,5227,0,0,6,9,1.18,39.608090,-104.042253,67.5,7.9
13:03:00,3,13,1,851.0,4747,5226,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.9
13:03:01,3,13,1,850.9,4752,5226,0,0,6,9,1.18,39.608090,-104.042253,67.4,7.8
13:03:02,3,13,1,851.0,4748,5226,0,0,6,9,1.18,39.608093,-104.042253,67.4,7.8
13:03:03,3,13,1,851.0,4749,5226,0,0,6,8,1.18,39.608093,-104.042253,67.4,7.7
13:03:04,3,13,1,851.0,4747,5226,0,0,6,8,1.18,39.608093,-104.042253,67.4,7.7
13:03:05,3,13,1,851.0,4747,5226,0,0,5,8,1.18,39.608093,-104.042253,67.4,7.9
13:03:06,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608093,-104.042253,67.4,7.9
13:03:07,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608093,-104.042253,67.4,7.9
13:03:08,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608093,-104.042253,67.4,7.9
13:03:09,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608093,-104.042253,67.4,7.9
13:03:10,3,13,1,851.1,4745,5225,0,0,5,8,1.18,39.608093,-104.042253,67.4,7.9
13:03:11,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608093,-104.042253,67.3,7.9
13:03:12,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:13,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608093,-104.042253,67.3,7.9
13:03:14,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608093,-104.042253,67.3,7.9
13:03:15,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:16,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:17,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:18,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:19,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:20,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:21,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608090,-104.042253,67.3,7.9
13:03:22,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:23,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:24,3,13,1,851.0,4746,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:25,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:26,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:27,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:28,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.2,7.9
13:03:29,3,13,1,851.0,4747,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.9
13:03:30,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.9
13:03:31,3,13,1,850.9,4752,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.8
13:03:32,3,13,1,850.9,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.8
13:03:33,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.7
13:03:34,3,13,1,850.9,4752,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.7
13:03:35,3,13,1,851.0,4748,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.7
13:03:36,3,13,1,851.0,4749,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.7
13:03:37,3,13,1,850.9,4752,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.8
13:03:38,3,13,1,850.8,4754,5225,0,0,5,8,1.18,39.608090,-104.042253,67.1,7.8
13:03:39,3,15,1,850.8,4754,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:40,3,15,1,850.8,4754,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:41,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:42,3,15,1,850.8,4754,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:43,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:44,3,15,1,850.8,4754,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:45,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:46,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:47,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:48,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:49,3,15,1,850.9,4752,5225,0,0,5,8,1.12,39.608090,-104.042253,67.1,7.6
13:03:50,3,15,1,850.8,4754,5224,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:51,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:52,3,15,1,850.8,4753,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:53,3,15,1,850.8,4754,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:54,3,15,1,850.9,4751,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:55,3,14,1,850.8,4753,5225,0,0,5,8,1.22,39.608090,-104.042253,67.2,7.6
13:03:56,3,15,1,850.8,4754,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.6
13:03:57,3,15,1,851.0,4749,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.7
13:03:58,3,15,1,851.0,4747,5225,0,0,5,8,1.12,39.608090,-104.042253,67.2,7.7
13:03:59,3,14,1,851.0,4749,5225,0,0,5,8,1.23,39.608090,-104.042253,67.1,7.9
13:04:00,3,14,1,851.0,4748,5225,0,0,5,8,1.23,39.608090,-104.042253,67.1,7.9
13:04:01,3,14,1,850.9,4752,5225,0,0,5,8,1.23,39.608090,-104.042253,67.1,7.8
13:04:02,3,14,1,850.9,4749,5225,0,0,5,8,1.23,39.608090,-104.042253,67.0,7.8
13:04:03,3,14,1,851.0,4748,5224,0,0,5,8,1.23,39.608090,-104.042253,67.1,7.7
13:04:04,3,14,1,851.0,4748,5224,0,0,5,8,1.23,39.608090,-104.042253,67.0,7.7
13:04:05,3,14,1,851.0,4747,5224,0,0,5,8,1.23,39.608090,-104.042253,67.0,7.9
13:04:06,3,14,1,850.9,4750,5224,0,0,5,8,1.23,39.608090,-104.042253,67.0,7.9
13:04:07,3,15,1,851.0,4748,5224,0,0,5,8,1.12,39.608090,-104.042253,67.0,7.9
13:04:08,3,15,1,851.0,4746,5224,0,0,5,8,1.12,39.608090,-104.042253,67.0,7.9
13:04:09,3,15,1,851.0,4748,5223,0,0,5,8,1.12,39.608090,-104.042253,67.0,7.9
13:04:10,3,15,1,851.0,4747,5223,0,0,5,8,1.12,39.608090,-104.042253,66.9,7.9
13:04:11,3,15,1,851.1,4746,5223,0,0,5,8,1.12,39.608090,-104.042253,66.9,7.9
13:04:12,3,15,1,851.0,4748,5223,0,0,5,8,1.12,39.608090,-104.042253,66.9,7.9
13:04:13,3,15,1,851.0,4747,5222,0,0,5,8,1.12,39.608093,-104.042253,66.9,7.9
13:04:14,3,15,1,851.0,4747,5222,0,0,5,8,1.12,39.608093,-104.042253,66.9,7.9
13:04:15,3,15,3,851.0,4747,5222,0,0,5,8,1.12,39.608090,-104.042253,66.9,7.9
